person_id,age_band,gender,region,education,policy_support_0_10,selection_propensity,sampled,poststrat_weight,raked_weight
P53539,30-44,Man,London,Degree,6.9,0.063968,1,0.6961,0.5766006518454402
P53606,30-44,Man,South,Degree,3.7,0.057214,1,0.6961,0.6870474807172545
P53611,18-29,Man,South,Degree,5.9,0.053563,1,0.8527935222672065,0.7795868891990588
P53616,45-59,Woman,South,No degree,3.4,0.043192,1,0.8886324786324786,0.9503529957055676
P53618,18-29,Man,Midlands,Degree,4.3,0.053563,1,0.8527935222672065,0.7645812829645364
P53661,60+,Man,South,No degree,3.6,0.01841,1,2.3322522522522524,2.1037967039270837
P53675,30-44,Woman,London,Degree,6.6,0.063968,1,0.6961,0.5766006518454402
P53687,45-59,Man,London,Degree,5.8,0.067212,1,0.6375257731958762,0.49774176327748904
P53706,45-59,Woman,North,No degree,5.4,0.043192,1,0.8886324786324786,0.9125361920115775
P53718,45-59,Man,London,No degree,7.2,0.05165,1,0.8886324786324786,0.7975782928932811
P53726,30-44,Man,South,Degree,4.9,0.057214,1,0.6961,0.6870474807172545
P53734,18-29,Woman,London,No degree,5.4,0.042779,1,1.099366515837104,1.0483882572438128
P53736,45-59,Woman,South,No degree,6.3,0.043192,1,0.8886324786324786,0.9503529957055676
P53743,30-44,Man,Midlands,Degree,5.5,0.057214,1,0.6961,0.6738230869993773
P53804,30-44,Woman,North,No degree,8.8,0.038239,1,1.0373821989528795,1.0571123461325747
P53820,18-29,Woman,London,No degree,6.8,0.042779,1,1.099366515837104,1.0483882572438128
P53837,45-59,Man,South,Degree,4.5,0.061237,1,0.6375257731958762,0.593083312363701
P53848,45-59,Woman,North,Degree,4.5,0.061237,1,0.6375257731958762,0.5694831182261657
P53880,60+,Man,Midlands,No degree,6.6,0.01841,1,2.3322522522522524,2.0633025070979794
P54013,60+,Man,Midlands,No degree,9.4,0.01841,1,2.3322522522522524,2.0633025070979794
P54020,30-44,Man,London,No degree,7.8,0.046879,1,1.0373821989528795,0.9239412834314563
P54046,60+,Man,South,No degree,7.3,0.01841,1,2.3322522522522524,2.1037967039270837
P54063,45-59,Woman,Scotland/Wales,Degree,3.3,0.057214,1,0.6375257731958762,0.6520347756449332
P54069,18-29,Woman,Scotland/Wales,Degree,4.0,0.048894,1,0.8527935222672065,0.8570764879031357
P54124,18-29,Man,North,No degree,5.5,0.034173,1,1.099366515837104,1.1994963209748883
P54125,30-44,Woman,Midlands,Degree,4.0,0.057214,1,0.6961,0.6738230869993773
P54138,30-44,Woman,South,No degree,6.1,0.038239,1,1.0373821989528795,1.1009205922340977
P54147,18-29,Man,North,No degree,7.4,0.034173,1,1.099366515837104,1.1994963209748883
P54157,18-29,Man,London,No degree,3.1,0.042779,1,1.099366515837104,1.0483882572438128
P54165,45-59,Woman,Midlands,Degree,6.1,0.061237,1,0.6375257731958762,0.5816675551557531
P54166,60+,Man,Midlands,Degree,6.5,0.035381,1,0.9024852071005918,1.2876376365915312
P54237,45-59,Man,South,Degree,8.8,0.061237,1,0.6375257731958762,0.593083312363701
P54254,45-59,Woman,Midlands,Degree,7.4,0.061237,1,0.6375257731958762,0.5816675551557531
P54275,60+,Man,London,Degree,6.6,0.044016,1,0.9024852071005918,1.1018510866192461
P54290,30-44,Man,Midlands,Degree,8.1,0.057214,1,0.6961,0.6738230869993773
P54294,18-29,Man,North,Degree,5.7,0.053563,1,0.8527935222672065,0.7485652746153514
P54298,18-29,Man,South,No degree,4.8,0.034173,1,1.099366515837104,1.249205162442292
P54367,60+,Man,South,Degree,5.8,0.035381,1,0.9024852071005918,1.3129087016541312
P54374,45-59,Woman,Scotland/Wales,Degree,7.8,0.057214,1,0.6375257731958762,0.6520347756449332
P54382,18-29,Man,South,No degree,6.7,0.034173,1,1.099366515837104,1.249205162442292
P54391,18-29,Woman,South,Degree,1.6,0.053563,1,0.8527935222672065,0.7795868891990588
P54396,30-44,Man,South,Degree,7.7,0.057214,1,0.6961,0.6870474807172545
P54418,45-59,Man,South,Degree,7.7,0.061237,1,0.6375257731958762,0.593083312363701
P54438,30-44,Woman,South,No degree,6.3,0.038239,1,1.0373821989528795,1.1009205922340977
P54479,30-44,Man,Midlands,No degree,3.3,0.038239,1,1.0373821989528795,1.0797299063318317
P54493,30-44,Man,London,No degree,5.8,0.046879,1,1.0373821989528795,0.9239412834314563
P54521,60+,Man,London,Degree,7.5,0.044016,1,0.9024852071005918,1.1018510866192461
P54574,30-44,Man,Midlands,Degree,5.5,0.057214,1,0.6961,0.6738230869993773
P54581,30-44,Woman,Scotland/Wales,Degree,4.9,0.052804,1,0.6961,0.7553388210528066
P54586,60+,Man,South,Degree,4.9,0.035381,1,0.9024852071005918,1.3129087016541312
P54595,30-44,Man,North,No degree,4.3,0.038239,1,1.0373821989528795,1.0571123461325747
P54676,18-29,Woman,Midlands,Degree,6.2,0.053563,1,0.8527935222672065,0.7645812829645364
P54711,45-59,Woman,Scotland/Wales,Degree,6.8,0.057214,1,0.6375257731958762,0.6520347756449332
P54719,45-59,Man,London,Degree,6.9,0.067212,1,0.6375257731958762,0.49774176327748904
P54722,45-59,Woman,South,Degree,4.9,0.061237,1,0.6375257731958762,0.593083312363701
P54723,18-29,Woman,South,No degree,4.6,0.034173,1,1.099366515837104,1.249205162442292
P54739,45-59,Man,Midlands,No degree,3.6,0.043192,1,0.8886324786324786,0.9320604576512047
P54795,30-44,Woman,Midlands,No degree,5.6,0.038239,1,1.0373821989528795,1.0797299063318317
P54835,45-59,Man,North,Degree,8.1,0.061237,1,0.6375257731958762,0.5694831182261657
P54851,30-44,Woman,Scotland/Wales,Degree,4.6,0.052804,1,0.6961,0.7553388210528066
P54874,45-59,Woman,South,No degree,3.2,0.043192,1,0.8886324786324786,0.9503529957055676
P54892,60+,Woman,Midlands,No degree,5.5,0.01841,1,2.3322522522522524,2.0633025070979794
P54896,45-59,Man,Midlands,No degree,6.2,0.043192,1,0.8886324786324786,0.9320604576512047
P54897,18-29,Woman,North,Degree,4.9,0.053563,1,0.8527935222672065,0.7485652746153514
P54943,45-59,Woman,London,No degree,6.6,0.05165,1,0.8886324786324786,0.7975782928932811
P54963,30-44,Woman,Scotland/Wales,Degree,5.7,0.052804,1,0.6961,0.7553388210528066
P54999,30-44,Man,North,No degree,3.8,0.038239,1,1.0373821989528795,1.0571123461325747
P55026,45-59,Man,North,No degree,6.2,0.043192,1,0.8886324786324786,0.9125361920115775
P55049,30-44,Man,South,Degree,3.2,0.057214,1,0.6961,0.6870474807172545
P55051,60+,Woman,London,Degree,7.0,0.044016,1,0.9024852071005918,1.1018510866192461
P55054,60+,Man,North,Degree,5.0,0.035381,1,0.9024852071005918,1.2606649450048188
P55099,18-29,Man,South,Degree,6.3,0.053563,1,0.8527935222672065,0.7795868891990588
P55135,60+,Man,North,Degree,4.7,0.035381,1,0.9024852071005918,1.2606649450048188
P55188,45-59,Man,North,No degree,4.8,0.043192,1,0.8886324786324786,0.9125361920115775
P55222,30-44,Man,Scotland/Wales,Degree,4.0,0.052804,1,0.6961,0.7553388210528066
P55244,30-44,Man,North,No degree,6.3,0.038239,1,1.0373821989528795,1.0571123461325747
P55364,45-59,Man,South,No degree,4.6,0.043192,1,0.8886324786324786,0.9503529957055676
P55398,60+,Woman,Scotland/Wales,Degree,5.3,0.030629,1,0.9024852071005918,1.4434095731231131
P55417,30-44,Woman,London,Degree,5.2,0.063968,1,0.6961,0.5766006518454402
P55418,18-29,Man,Midlands,Degree,4.3,0.053563,1,0.8527935222672065,0.7645812829645364
P55453,18-29,Man,Midlands,Degree,7.5,0.053563,1,0.8527935222672065,0.7645812829645364
P55571,30-44,Woman,London,Degree,3.8,0.063968,1,0.6961,0.5766006518454402
P55580,30-44,Woman,North,Degree,4.9,0.057214,1,0.6961,0.6597082290664027
P55627,45-59,Woman,South,No degree,4.9,0.043192,1,0.8886324786324786,0.9503529957055676
P55653,30-44,Woman,North,No degree,6.6,0.038239,1,1.0373821989528795,1.0571123461325747
P55654,18-29,Woman,North,No degree,5.9,0.034173,1,1.099366515837104,1.1994963209748883
P55665,18-29,Woman,North,Degree,7.1,0.053563,1,0.8527935222672065,0.7485652746153514
P55669,18-29,Woman,South,Degree,5.7,0.053563,1,0.8527935222672065,0.7795868891990588
P55680,60+,Woman,South,No degree,7.4,0.01841,1,2.3322522522522524,2.1037967039270837
P55685,60+,Woman,London,Degree,6.5,0.044016,1,0.9024852071005918,1.1018510866192461
P55691,30-44,Woman,Scotland/Wales,Degree,5.9,0.052804,1,0.6961,0.7553388210528066
P55693,60+,Woman,North,No degree,7.4,0.01841,1,2.3322522522522524,2.0200816345539305
P55709,60+,Man,London,Degree,8.9,0.044016,1,0.9024852071005918,1.1018510866192461
P55737,30-44,Man,North,Degree,3.9,0.057214,1,0.6961,0.6597082290664027
P55762,60+,Woman,North,No degree,5.2,0.01841,1,2.3322522522522524,2.0200816345539305
P55812,30-44,Man,North,No degree,7.0,0.038239,1,1.0373821989528795,1.0571123461325747
P55818,45-59,Woman,North,Degree,6.3,0.061237,1,0.6375257731958762,0.5694831182261657
P55844,45-59,Woman,South,Degree,4.2,0.061237,1,0.6375257731958762,0.593083312363701
P55881,45-59,Woman,South,Degree,6.8,0.061237,1,0.6375257731958762,0.593083312363701
P55913,60+,Woman,North,No degree,3.8,0.01841,1,2.3322522522522524,2.0200816345539305
P55954,45-59,Man,North,No degree,4.7,0.043192,1,0.8886324786324786,0.9125361920115775
P56056,18-29,Man,North,No degree,1.8,0.034173,1,1.099366515837104,1.1994963209748883
P56085,60+,Man,South,No degree,8.6,0.01841,1,2.3322522522522524,2.1037967039270837
P56104,30-44,Woman,Scotland/Wales,Degree,4.8,0.052804,1,0.6961,0.7553388210528066
P56121,30-44,Man,South,No degree,5.7,0.038239,1,1.0373821989528795,1.1009205922340977
P56180,45-59,Woman,South,Degree,6.1,0.061237,1,0.6375257731958762,0.593083312363701
P56220,30-44,Woman,London,Degree,6.8,0.063968,1,0.6961,0.5766006518454402
P56223,45-59,Man,Midlands,No degree,5.0,0.043192,1,0.8886324786324786,0.9320604576512047
P56237,45-59,Man,Midlands,No degree,6.9,0.043192,1,0.8886324786324786,0.9320604576512047
P56283,18-29,Man,London,Degree,4.2,0.060918,1,0.8527935222672065,0.6542638188747341
P56311,30-44,Man,Midlands,Degree,7.0,0.057214,1,0.6961,0.6738230869993773
P56327,45-59,Woman,South,No degree,3.8,0.043192,1,0.8886324786324786,0.9503529957055676
P56377,30-44,Woman,South,No degree,5.1,0.038239,1,1.0373821989528795,1.1009205922340977
P56428,30-44,Man,Scotland/Wales,No degree,6.5,0.033374,1,1.0373821989528795,1.2103502094829488
P56513,60+,Woman,Midlands,Degree,5.4,0.035381,1,0.9024852071005918,1.2876376365915312
P56520,30-44,Woman,Midlands,No degree,5.0,0.038239,1,1.0373821989528795,1.0797299063318317
P56580,60+,Man,South,No degree,5.6,0.01841,1,2.3322522522522524,2.1037967039270837
P56583,18-29,Woman,North,Degree,2.5,0.053563,1,0.8527935222672065,0.7485652746153514
P56586,18-29,Man,London,No degree,6.3,0.042779,1,1.099366515837104,1.0483882572438128
P56592,45-59,Woman,North,No degree,2.5,0.043192,1,0.8886324786324786,0.9125361920115775
P56618,45-59,Woman,South,Degree,6.4,0.061237,1,0.6375257731958762,0.593083312363701
P56649,18-29,Woman,London,Degree,6.6,0.060918,1,0.8527935222672065,0.6542638188747341
P56675,60+,Man,South,No degree,6.8,0.01841,1,2.3322522522522524,2.1037967039270837
P56683,45-59,Woman,South,No degree,4.1,0.043192,1,0.8886324786324786,0.9503529957055676
P56722,60+,Man,South,Degree,5.3,0.035381,1,0.9024852071005918,1.3129087016541312
P56745,45-59,Woman,London,Degree,7.8,0.067212,1,0.6375257731958762,0.49774176327748904
P56793,45-59,Man,Scotland/Wales,No degree,6.2,0.038239,1,0.8886324786324786,1.0448164522935846
P56806,60+,Man,North,No degree,6.6,0.01841,1,2.3322522522522524,2.0200816345539305
P56814,45-59,Man,Midlands,No degree,6.7,0.043192,1,0.8886324786324786,0.9320604576512047
P56852,18-29,Woman,South,No degree,7.4,0.034173,1,1.099366515837104,1.249205162442292
P56857,30-44,Woman,South,Degree,5.5,0.057214,1,0.6961,0.6870474807172545
P56859,45-59,Woman,South,No degree,6.9,0.043192,1,0.8886324786324786,0.9503529957055676
P56864,30-44,Woman,Scotland/Wales,Degree,3.7,0.052804,1,0.6961,0.7553388210528066
P56941,60+,Woman,Midlands,No degree,6.7,0.01841,1,2.3322522522522524,2.0633025070979794
P56969,45-59,Man,South,No degree,4.7,0.043192,1,0.8886324786324786,0.9503529957055676
P57005,60+,Woman,Midlands,No degree,4.8,0.01841,1,2.3322522522522524,2.0633025070979794
P57027,30-44,Woman,South,No degree,7.2,0.038239,1,1.0373821989528795,1.1009205922340977
P57082,30-44,Man,Midlands,Degree,7.1,0.057214,1,0.6961,0.6738230869993773
P57111,60+,Man,North,Degree,5.9,0.035381,1,0.9024852071005918,1.2606649450048188
P57140,45-59,Man,North,Degree,7.0,0.061237,1,0.6375257731958762,0.5694831182261657
P57172,18-29,Woman,Midlands,Degree,4.1,0.053563,1,0.8527935222672065,0.7645812829645364
P57191,30-44,Man,South,Degree,8.3,0.057214,1,0.6961,0.6870474807172545
P57235,30-44,Man,South,Degree,4.5,0.057214,1,0.6961,0.6870474807172545
P57240,30-44,Woman,South,No degree,4.0,0.038239,1,1.0373821989528795,1.1009205922340977
P57244,60+,Non-binary / other,Scotland/Wales,Degree,5.7,0.030629,1,0.9024852071005918,1.4434095731231131
P57294,18-29,Woman,London,Degree,6.3,0.060918,1,0.8527935222672065,0.6542638188747341
P57298,30-44,Man,North,No degree,6.0,0.038239,1,1.0373821989528795,1.0571123461325747
P57310,18-29,Woman,South,No degree,3.3,0.034173,1,1.099366515837104,1.249205162442292
P57322,30-44,Woman,London,No degree,7.6,0.046879,1,1.0373821989528795,0.9239412834314563
P57364,45-59,Woman,North,No degree,5.5,0.043192,1,0.8886324786324786,0.9125361920115775
P57371,30-44,Woman,South,No degree,6.7,0.038239,1,1.0373821989528795,1.1009205922340977
P57374,30-44,Woman,South,No degree,5.8,0.038239,1,1.0373821989528795,1.1009205922340977
P57378,30-44,Man,North,Degree,7.0,0.057214,1,0.6961,0.6597082290664027
P57398,18-29,Man,South,No degree,5.0,0.034173,1,1.099366515837104,1.249205162442292
P57422,30-44,Woman,London,No degree,3.9,0.046879,1,1.0373821989528795,0.9239412834314563
P57453,30-44,Woman,North,No degree,7.5,0.038239,1,1.0373821989528795,1.0571123461325747
P57466,45-59,Woman,Midlands,No degree,2.2,0.043192,1,0.8886324786324786,0.9320604576512047
P57479,60+,Woman,South,No degree,4.9,0.01841,1,2.3322522522522524,2.1037967039270837
P57509,30-44,Non-binary / other,South,Degree,8.4,0.057214,1,0.6961,0.6870474807172545
P57527,30-44,Man,Midlands,No degree,4.3,0.038239,1,1.0373821989528795,1.0797299063318317
P57579,45-59,Man,London,Degree,5.3,0.067212,1,0.6375257731958762,0.49774176327748904
P57584,18-29,Woman,Midlands,Degree,7.1,0.053563,1,0.8527935222672065,0.7645812829645364
P57589,45-59,Man,South,Degree,7.5,0.061237,1,0.6375257731958762,0.593083312363701
P57618,30-44,Man,South,Degree,5.5,0.057214,1,0.6961,0.6870474807172545
P57729,18-29,Woman,Scotland/Wales,No degree,4.6,0.029482,1,1.099366515837104,1.3733740114543207
P57735,18-29,Man,South,Degree,5.4,0.053563,1,0.8527935222672065,0.7795868891990588
P57780,45-59,Woman,South,No degree,5.1,0.043192,1,0.8886324786324786,0.9503529957055676
P57788,45-59,Woman,Scotland/Wales,Degree,4.1,0.057214,1,0.6375257731958762,0.6520347756449332
P57804,18-29,Woman,Midlands,Degree,4.7,0.053563,1,0.8527935222672065,0.7645812829645364
P57825,45-59,Man,South,No degree,9.1,0.043192,1,0.8886324786324786,0.9503529957055676
P57864,45-59,Woman,London,No degree,5.6,0.05165,1,0.8886324786324786,0.7975782928932811
P57880,30-44,Man,North,Degree,6.4,0.057214,1,0.6961,0.6597082290664027
P57891,18-29,Non-binary / other,Midlands,No degree,5.3,0.034173,1,1.099366515837104,1.2251602727276898
P57904,30-44,Man,Scotland/Wales,No degree,2.8,0.033374,1,1.0373821989528795,1.2103502094829488
P57930,45-59,Man,London,No degree,5.7,0.05165,1,0.8886324786324786,0.7975782928932811
P57952,18-29,Man,South,Degree,4.2,0.053563,1,0.8527935222672065,0.7795868891990588
P57976,30-44,Woman,North,No degree,6.8,0.038239,1,1.0373821989528795,1.0571123461325747
P58000,30-44,Woman,South,No degree,6.8,0.038239,1,1.0373821989528795,1.1009205922340977
P58059,18-29,Man,North,No degree,5.5,0.034173,1,1.099366515837104,1.1994963209748883
P58064,60+,Man,South,No degree,3.5,0.01841,1,2.3322522522522524,2.1037967039270837
P58129,60+,Man,London,No degree,7.1,0.025101,1,2.3322522522522524,1.7655992997285437
P58153,45-59,Woman,South,No degree,5.8,0.043192,1,0.8886324786324786,0.9503529957055676
P58154,60+,Woman,North,No degree,4.1,0.01841,1,2.3322522522522524,2.0200816345539305
P58170,45-59,Man,North,No degree,4.6,0.043192,1,0.8886324786324786,0.9125361920115775
P58229,60+,Man,London,No degree,3.1,0.025101,1,2.3322522522522524,1.7655992997285437
P58258,45-59,Man,Midlands,Degree,6.9,0.061237,1,0.6375257731958762,0.5816675551557531
P58285,18-29,Woman,North,No degree,4.2,0.034173,1,1.099366515837104,1.1994963209748883
P58327,45-59,Woman,London,Degree,7.2,0.067212,1,0.6375257731958762,0.49774176327748904
P58353,18-29,Man,North,No degree,5.1,0.034173,1,1.099366515837104,1.1994963209748883
P58354,60+,Woman,London,No degree,4.8,0.025101,1,2.3322522522522524,1.7655992997285437
P58386,30-44,Woman,South,Degree,5.3,0.057214,1,0.6961,0.6870474807172545
P58387,30-44,Woman,Midlands,Degree,6.6,0.057214,1,0.6961,0.6738230869993773
P58410,45-59,Woman,North,No degree,4.7,0.043192,1,0.8886324786324786,0.9125361920115775
P58419,30-44,Man,London,Degree,6.5,0.063968,1,0.6961,0.5766006518454402
P58458,45-59,Non-binary / other,North,No degree,5.5,0.043192,1,0.8886324786324786,0.9125361920115775
P58475,18-29,Man,South,No degree,3.9,0.034173,1,1.099366515837104,1.249205162442292
P58490,60+,Woman,Scotland/Wales,Degree,5.4,0.030629,1,0.9024852071005918,1.4434095731231131
P58500,18-29,Woman,South,No degree,5.7,0.034173,1,1.099366515837104,1.249205162442292
P58519,30-44,Woman,Scotland/Wales,Degree,4.6,0.052804,1,0.6961,0.7553388210528066
P58527,30-44,Man,London,Degree,5.2,0.063968,1,0.6961,0.5766006518454402
P58536,30-44,Woman,North,No degree,6.5,0.038239,1,1.0373821989528795,1.0571123461325747
P58593,60+,Woman,Midlands,Degree,5.4,0.035381,1,0.9024852071005918,1.2876376365915312
P58634,45-59,Man,North,No degree,2.7,0.043192,1,0.8886324786324786,0.9125361920115775
P58690,60+,Man,Midlands,Degree,8.0,0.035381,1,0.9024852071005918,1.2876376365915312
P58691,18-29,Woman,North,No degree,2.9,0.034173,1,1.099366515837104,1.1994963209748883
P58746,45-59,Woman,North,Degree,6.6,0.061237,1,0.6375257731958762,0.5694831182261657
P58756,45-59,Woman,North,Degree,6.9,0.061237,1,0.6375257731958762,0.5694831182261657
P58832,30-44,Man,South,No degree,6.7,0.038239,1,1.0373821989528795,1.1009205922340977
P58918,30-44,Man,Scotland/Wales,No degree,5.1,0.033374,1,1.0373821989528795,1.2103502094829488
P58927,30-44,Man,North,Degree,7.6,0.057214,1,0.6961,0.6597082290664027
P58931,45-59,Man,Midlands,No degree,7.4,0.043192,1,0.8886324786324786,0.9320604576512047
P58975,45-59,Woman,North,No degree,5.2,0.043192,1,0.8886324786324786,0.9125361920115775
P59028,30-44,Woman,North,No degree,2.5,0.038239,1,1.0373821989528795,1.0571123461325747
P59053,60+,Woman,South,Degree,6.0,0.035381,1,0.9024852071005918,1.3129087016541312
P59162,30-44,Woman,Scotland/Wales,Degree,7.4,0.052804,1,0.6961,0.7553388210528066
P59185,18-29,Woman,Midlands,Degree,6.4,0.053563,1,0.8527935222672065,0.7645812829645364
P59206,45-59,Woman,London,No degree,5.5,0.05165,1,0.8886324786324786,0.7975782928932811
P59220,18-29,Woman,London,Degree,5.8,0.060918,1,0.8527935222672065,0.6542638188747341
P59274,18-29,Man,Midlands,No degree,4.4,0.034173,1,1.099366515837104,1.2251602727276898
P59287,45-59,Woman,South,No degree,5.1,0.043192,1,0.8886324786324786,0.9503529957055676
P59308,60+,Man,North,No degree,7.9,0.01841,1,2.3322522522522524,2.0200816345539305
P59359,30-44,Man,Midlands,No degree,5.6,0.038239,1,1.0373821989528795,1.0797299063318317
P59360,30-44,Woman,South,Degree,6.7,0.057214,1,0.6961,0.6870474807172545
P59379,45-59,Man,North,No degree,6.2,0.043192,1,0.8886324786324786,0.9125361920115775
P59397,30-44,Woman,London,No degree,5.1,0.046879,1,1.0373821989528795,0.9239412834314563
P59413,45-59,Woman,Midlands,Degree,5.5,0.061237,1,0.6375257731958762,0.5816675551557531
P59455,60+,Woman,London,Degree,8.4,0.044016,1,0.9024852071005918,1.1018510866192461
P59482,18-29,Woman,Scotland/Wales,Degree,5.2,0.048894,1,0.8527935222672065,0.8570764879031357
P59533,18-29,Woman,North,Degree,3.9,0.053563,1,0.8527935222672065,0.7485652746153514
P59581,45-59,Woman,North,No degree,7.9,0.043192,1,0.8886324786324786,0.9125361920115775
P59583,30-44,Woman,Midlands,Degree,9.1,0.057214,1,0.6961,0.6738230869993773
P59596,30-44,Man,Midlands,Degree,3.0,0.057214,1,0.6961,0.6738230869993773
P59606,60+,Woman,South,No degree,3.0,0.01841,1,2.3322522522522524,2.1037967039270837
P59637,60+,Woman,Midlands,No degree,5.7,0.01841,1,2.3322522522522524,2.0633025070979794
